Meldedatum;id;GKZ;Landkreis;"bestätigte Fälle";"Fälle vergangene 7-Tage";"7-Tagesinzidenz pro 100.000 Einwohner"
30.08.2020;354;03354;Lüchow-Dannenberg;0;4;8.3
30.08.2020;154;03154;Helmstedt;0;3;3.3
30.08.2020;256;03256;"Nienburg (Weser)";0;1;0.8
30.08.2020;461;03461;Wesermarsch;0;7;7.9
30.08.2020;351;03351;Celle;0;6;3.4
30.08.2020;451;03451;Ammerland;0;2;1.6
30.08.2020;355;03355;Lüneburg;0;11;6
30.08.2020;455;03455;Friesland;0;9;9.1
30.08.2020;157;03157;Peine;0;6;4.5
30.08.2020;457;03457;Leer;0;5;2.9
30.08.2020;257;03257;Schaumburg;0;6;3.8
30.08.2020;361;03361;Verden;0;11;8
30.08.2020;458;03458;Oldenburg;0;8;6.1
30.08.2020;404;03404;"Osnabrück, Stadt";0;22;13.3
30.08.2020;456;03456;"Grafschaft Bentheim";0;6;4.4
30.08.2020;402;03402;"Emden, Stadt";0;0;0
30.08.2020;102;03102;"Salzgitter, Stadt";0;15;14.4
30.08.2020;251;03251;Diepholz;0;13;6
30.08.2020;103;03103;"Wolfsburg, Stadt";0;12;9.6
30.08.2020;153;03153;Goslar;0;3;2.2
30.08.2020;356;03356;Osterholz;0;7;6.1
30.08.2020;255;03255;Holzminden;0;5;7.1
30.08.2020;401;03401;"Delmenhorst, Stadt";0;6;7.7
30.08.2020;155;03155;Northeim;0;2;1.5
30.08.2020;101;03101;"Braunschweig, Stadt";6;15;6
30.08.2020;353;03353;Harburg;3;12;4.7
30.08.2020;241;03241;"Hannover, Region";10;162;14
30.08.2020;159;03159;Göttingen;4;23;7.1
30.08.2020;454;03454;Emsland;5;25;7.6
30.08.2020;460;03460;Vechta;1;25;17.5
30.08.2020;151;03151;Gifhorn;2;14;7.9
31.08.2020;256;03256;"Nienburg (Weser)";0;1;0.8
31.08.2020;354;03354;Lüchow-Dannenberg;0;4;8.3
31.08.2020;462;03462;Wittmund;0;3;5.3
31.08.2020;359;03359;Stade;0;17;8.3
31.08.2020;457;03457;Leer;0;5;2.9
31.08.2020;402;03402;"Emden, Stadt";0;0;0
31.08.2020;103;03103;"Wolfsburg, Stadt";0;12;9.6
31.08.2020;356;03356;Osterholz;0;7;6.1
31.08.2020;155;03155;Northeim;0;2;1.5
31.08.2020;361;03361;Verden;0;11;8
31.08.2020;353;03353;Harburg;0;15;5.9
31.08.2020;461;03461;Wesermarsch;0;5;5.6
31.08.2020;452;03452;Aurich;0;13;6.9
31.08.2020;255;03255;Holzminden;0;5;7.1
31.08.2020;455;03455;Friesland;0;9;9.1
31.08.2020;154;03154;Helmstedt;0;3;3.3
31.08.2020;458;03458;Oldenburg;0;8;6.1
31.08.2020;403;03403;"Oldenburg (Oldb), Stadt";0;9;5.3
31.08.2020;158;03158;Wolfenbüttel;0;5;4.2
31.08.2020;157;03157;Peine;0;6;4.5
31.08.2020;151;03151;Gifhorn;2;16;9.1
31.08.2020;453;03453;Cloppenburg;2;17;10
31.08.2020;102;03102;"Salzgitter, Stadt";2;15;14.4
31.08.2020;404;03404;"Osnabrück, Stadt";8;22;13.3
31.08.2020;241;03241;"Hannover, Region";14;170;14.7
31.08.2020;401;03401;"Delmenhorst, Stadt";1;6;7.7
31.08.2020;456;03456;"Grafschaft Bentheim";1;6;4.4
31.08.2020;101;03101;"Braunschweig, Stadt";2;19;7.6
31.08.2020;251;03251;Diepholz;9;13;6
31.08.2020;355;03355;Lüneburg;4;11;6
31.08.2020;159;03159;Göttingen;1;27;8.3
31.08.2020;153;03153;Goslar;1;3;2.2
31.08.2020;454;03454;Emsland;1;29;8.9
31.08.2020;360;03360;Uelzen;1;5;5.4
31.08.2020;351;03351;Celle;2;5;2.8
31.08.2020;252;03252;Hameln-Pyrmont;3;11;7.4
31.08.2020;459;03459;Osnabrück;3;10;2.8
31.08.2020;257;03257;Schaumburg;1;5;3.2
31.08.2020;352;03352;Cuxhaven;1;18;9.1
31.08.2020;254;03254;Hildesheim;1;17;6.2
31.08.2020;460;03460;Vechta;2;26;18.2
31.08.2020;357;03357;"Rotenburg (Wümme)";1;17;10.4
31.08.2020;451;03451;Ammerland;1;2;1.6
31.08.2020;405;03405;"Wilhelmshaven, Stadt";1;11;14.5
31.08.2020;358;03358;Heidekreis;1;9;6.4
01.09.2020;456;03456;"Grafschaft Bentheim";0;3;2.2
01.09.2020;157;03157;Peine;0;5;3.7
01.09.2020;252;03252;Hameln-Pyrmont;0;11;7.4
01.09.2020;401;03401;"Delmenhorst, Stadt";0;4;5.2
01.09.2020;356;03356;Osterholz;0;4;3.5
01.09.2020;158;03158;Wolfenbüttel;0;1;0.8
01.09.2020;359;03359;Stade;0;15;7.3
01.09.2020;451;03451;Ammerland;0;2;1.6
01.09.2020;355;03355;Lüneburg;0;9;4.9
01.09.2020;402;03402;"Emden, Stadt";0;0;0
01.09.2020;462;03462;Wittmund;0;3;5.3
01.09.2020;255;03255;Holzminden;0;5;7.1
01.09.2020;154;03154;Helmstedt;0;3;3.3
01.09.2020;405;03405;"Wilhelmshaven, Stadt";0;10;13.1
01.09.2020;256;03256;"Nienburg (Weser)";0;1;0.8
01.09.2020;254;03254;Hildesheim;1;12;4.4
01.09.2020;358;03358;Heidekreis;2;10;7.1
01.09.2020;458;03458;Oldenburg;1;7;5.3
01.09.2020;353;03353;Harburg;6;12;4.7
01.09.2020;455;03455;Friesland;1;8;8.1
01.09.2020;151;03151;Gifhorn;9;18;10.2
01.09.2020;159;03159;Göttingen;7;25;7.7
01.09.2020;153;03153;Goslar;2;3;2.2
01.09.2020;452;03452;Aurich;1;12;6.3
01.09.2020;453;03453;Cloppenburg;6;14;8.2
01.09.2020;251;03251;Diepholz;1;19;8.8
01.09.2020;457;03457;Leer;2;5;2.9
01.09.2020;354;03354;Lüchow-Dannenberg;2;4;8.3
01.09.2020;404;03404;"Osnabrück, Stadt";1;21;12.7
01.09.2020;155;03155;Northeim;1;2;1.5
01.09.2020;454;03454;Emsland;9;28;8.6
01.09.2020;361;03361;Verden;2;10;7.3
01.09.2020;102;03102;"Salzgitter, Stadt";3;14;13.4
01.09.2020;403;03403;"Oldenburg (Oldb), Stadt";2;6;3.5
01.09.2020;459;03459;Osnabrück;3;8;2.2
01.09.2020;460;03460;Vechta;5;26;18.2
01.09.2020;357;03357;"Rotenburg (Wümme)";2;13;7.9
01.09.2020;461;03461;Wesermarsch;2;5;5.6
01.09.2020;360;03360;Uelzen;3;4;4.3
01.09.2020;352;03352;Cuxhaven;2;14;7.1
01.09.2020;257;03257;Schaumburg;3;6;3.8
01.09.2020;101;03101;"Braunschweig, Stadt";2;19;7.6
01.09.2020;351;03351;Celle;1;5;2.8
01.09.2020;241;03241;"Hannover, Region";13;154;13.3
01.09.2020;103;03103;"Wolfsburg, Stadt";3;11;8.8
02.09.2020;403;03403;"Oldenburg (Oldb), Stadt";0;7;4.1
02.09.2020;153;03153;Goslar;0;5;3.7
02.09.2020;158;03158;Wolfenbüttel;0;1;0.8
02.09.2020;405;03405;"Wilhelmshaven, Stadt";0;10;13.1
02.09.2020;102;03102;"Salzgitter, Stadt";0;14;13.4
02.09.2020;354;03354;Lüchow-Dannenberg;0;5;10.3
02.09.2020;452;03452;Aurich;0;13;6.9
02.09.2020;462;03462;Wittmund;0;3;5.3
02.09.2020;456;03456;"Grafschaft Bentheim";0;2;1.5
02.09.2020;255;03255;Holzminden;0;2;2.8
02.09.2020;358;03358;Heidekreis;0;11;7.8
02.09.2020;458;03458;Oldenburg;0;5;3.8
02.09.2020;256;03256;"Nienburg (Weser)";0;1;0.8
02.09.2020;402;03402;"Emden, Stadt";0;0;0
02.09.2020;451;03451;Ammerland;0;2;1.6
02.09.2020;455;03455;Friesland;2;4;4.1
02.09.2020;159;03159;Göttingen;4;29;8.9
02.09.2020;461;03461;Wesermarsch;1;4;4.5
02.09.2020;454;03454;Emsland;6;30;9.2
02.09.2020;257;03257;Schaumburg;1;7;4.4
02.09.2020;352;03352;Cuxhaven;3;14;7.1
02.09.2020;359;03359;Stade;10;12;5.9
02.09.2020;356;03356;Osterholz;3;3;2.6
02.09.2020;101;03101;"Braunschweig, Stadt";3;15;6
02.09.2020;355;03355;Lüneburg;2;7;3.8
02.09.2020;351;03351;Celle;3;4;2.2
02.09.2020;151;03151;Gifhorn;3;21;11.9
02.09.2020;357;03357;"Rotenburg (Wümme)";2;15;9.2
02.09.2020;460;03460;Vechta;3;26;18.2
02.09.2020;453;03453;Cloppenburg;1;16;9.4
02.09.2020;154;03154;Helmstedt;4;3;3.3
02.09.2020;103;03103;"Wolfsburg, Stadt";1;8;6.4
02.09.2020;254;03254;Hildesheim;3;12;4.4
02.09.2020;251;03251;Diepholz;3;19;8.8
02.09.2020;361;03361;Verden;3;7;5.1
02.09.2020;353;03353;Harburg;5;13;5.1
02.09.2020;459;03459;Osnabrück;1;10;2.8
02.09.2020;252;03252;Hameln-Pyrmont;3;9;6.1
02.09.2020;360;03360;Uelzen;1;7;7.6
02.09.2020;404;03404;"Osnabrück, Stadt";2;16;9.7
02.09.2020;155;03155;Northeim;3;2;1.5
02.09.2020;241;03241;"Hannover, Region";18;146;12.6
02.09.2020;401;03401;"Delmenhorst, Stadt";6;4;5.2
02.09.2020;157;03157;Peine;1;4;3
02.09.2020;457;03457;Leer;1;6;3.5
03.09.2020;157;03157;Peine;0;5;3.7
03.09.2020;158;03158;Wolfenbüttel;0;1;0.8
03.09.2020;453;03453;Cloppenburg;0;14;8.2
03.09.2020;402;03402;"Emden, Stadt";0;0;0
03.09.2020;401;03401;"Delmenhorst, Stadt";0;8;10.3
03.09.2020;255;03255;Holzminden;0;2;2.8
03.09.2020;455;03455;Friesland;0;6;6.1
03.09.2020;355;03355;Lüneburg;0;7;3.8
03.09.2020;405;03405;"Wilhelmshaven, Stadt";0;7;9.2
03.09.2020;451;03451;Ammerland;0;1;0.8
03.09.2020;461;03461;Wesermarsch;0;5;5.6
03.09.2020;354;03354;Lüchow-Dannenberg;0;3;6.2
03.09.2020;360;03360;Uelzen;0;8;8.7
03.09.2020;462;03462;Wittmund;0;3;5.3
03.09.2020;154;03154;Helmstedt;0;6;6.6
03.09.2020;256;03256;"Nienburg (Weser)";0;1;0.8
03.09.2020;252;03252;Hameln-Pyrmont;0;11;7.4
03.09.2020;456;03456;"Grafschaft Bentheim";0;1;0.7
03.09.2020;358;03358;Heidekreis;0;8;5.7
03.09.2020;153;03153;Goslar;2;5;3.7
03.09.2020;458;03458;Oldenburg;3;4;3.1
03.09.2020;359;03359;Stade;1;18;8.8
03.09.2020;351;03351;Celle;11;7;3.9
03.09.2020;459;03459;Osnabrück;1;10;2.8
03.09.2020;254;03254;Hildesheim;1;13;4.7
03.09.2020;361;03361;Verden;2;10;7.3
03.09.2020;159;03159;Göttingen;3;33;10.1
03.09.2020;102;03102;"Salzgitter, Stadt";4;12;11.5
03.09.2020;404;03404;"Osnabrück, Stadt";1;18;10.9
03.09.2020;101;03101;"Braunschweig, Stadt";1;16;6.4
03.09.2020;257;03257;Schaumburg;3;7;4.4
03.09.2020;151;03151;Gifhorn;3;19;10.8
03.09.2020;460;03460;Vechta;1;21;14.7
03.09.2020;357;03357;"Rotenburg (Wümme)";2;16;9.8
03.09.2020;403;03403;"Oldenburg (Oldb), Stadt";1;5;3
03.09.2020;251;03251;Diepholz;3;19;8.8
03.09.2020;155;03155;Northeim;1;5;3.8
03.09.2020;353;03353;Harburg;4;18;7.1
03.09.2020;352;03352;Cuxhaven;1;15;7.6
03.09.2020;457;03457;Leer;3;7;4.1
03.09.2020;454;03454;Emsland;3;31;9.5
03.09.2020;103;03103;"Wolfsburg, Stadt";2;5;4
03.09.2020;452;03452;Aurich;1;12;6.3
03.09.2020;356;03356;Osterholz;1;6;5.3
03.09.2020;241;03241;"Hannover, Region";38;127;11
04.09.2020;452;03452;Aurich;0;10;5.3
04.09.2020;358;03358;Heidekreis;0;3;2.1
04.09.2020;155;03155;Northeim;0;6;4.5
04.09.2020;154;03154;Helmstedt;0;4;4.4
04.09.2020;459;03459;Osnabrück;0;9;2.5
04.09.2020;403;03403;"Oldenburg (Oldb), Stadt";0;5;3
04.09.2020;462;03462;Wittmund;0;2;3.5
04.09.2020;355;03355;Lüneburg;0;7;3.8
04.09.2020;158;03158;Wolfenbüttel;0;0;0
04.09.2020;252;03252;Hameln-Pyrmont;0;10;6.7
04.09.2020;256;03256;"Nienburg (Weser)";0;1;0.8
04.09.2020;402;03402;"Emden, Stadt";0;0;0
04.09.2020;254;03254;Hildesheim;0;10;3.6
04.09.2020;360;03360;Uelzen;0;6;6.5
04.09.2020;153;03153;Goslar;0;6;4.4
04.09.2020;456;03456;"Grafschaft Bentheim";0;1;0.7
04.09.2020;451;03451;Ammerland;0;1;0.8
04.09.2020;405;03405;"Wilhelmshaven, Stadt";0;1;1.3
04.09.2020;354;03354;Lüchow-Dannenberg;0;3;6.2
04.09.2020;404;03404;"Osnabrück, Stadt";0;12;7.3
04.09.2020;401;03401;"Delmenhorst, Stadt";0;8;10.3
04.09.2020;241;03241;"Hannover, Region";31;135;11.7
04.09.2020;454;03454;Emsland;2;32;9.8
04.09.2020;157;03157;Peine;2;5;3.7
04.09.2020;356;03356;Osterholz;3;6;5.3
04.09.2020;101;03101;"Braunschweig, Stadt";1;16;6.4
04.09.2020;455;03455;Friesland;1;6;6.1
04.09.2020;461;03461;Wesermarsch;1;5;5.6
04.09.2020;458;03458;Oldenburg;7;7;5.3
04.09.2020;159;03159;Göttingen;3;25;7.7
04.09.2020;257;03257;Schaumburg;3;10;6.3
04.09.2020;352;03352;Cuxhaven;2;13;6.6
04.09.2020;353;03353;Harburg;5;22;8.6
04.09.2020;453;03453;Cloppenburg;4;11;6.4
04.09.2020;357;03357;"Rotenburg (Wümme)";1;13;7.9
04.09.2020;255;03255;Holzminden;2;1;1.4
04.09.2020;359;03359;Stade;5;17;8.3
04.09.2020;251;03251;Diepholz;2;17;7.8
04.09.2020;351;03351;Celle;5;17;9.5
04.09.2020;460;03460;Vechta;3;17;11.9
04.09.2020;103;03103;"Wolfsburg, Stadt";3;7;5.6
04.09.2020;151;03151;Gifhorn;2;21;11.9
04.09.2020;361;03361;Verden;1;10;7.3
04.09.2020;102;03102;"Salzgitter, Stadt";1;13;12.5
04.09.2020;457;03457;Leer;2;10;5.9
05.09.2020;401;03401;"Delmenhorst, Stadt";0;8;10.3
05.09.2020;158;03158;Wolfenbüttel;0;0;0
05.09.2020;402;03402;"Emden, Stadt";0;0;0
05.09.2020;103;03103;"Wolfsburg, Stadt";0;10;8
05.09.2020;352;03352;Cuxhaven;0;10;5
05.09.2020;405;03405;"Wilhelmshaven, Stadt";0;1;1.3
05.09.2020;462;03462;Wittmund;0;1;1.8
05.09.2020;102;03102;"Salzgitter, Stadt";0;14;13.4
05.09.2020;354;03354;Lüchow-Dannenberg;0;2;4.1
05.09.2020;358;03358;Heidekreis;0;3;2.1
05.09.2020;452;03452;Aurich;0;5;2.6
05.09.2020;453;03453;Cloppenburg;0;13;7.6
05.09.2020;460;03460;Vechta;0;18;12.6
05.09.2020;153;03153;Goslar;0;5;3.7
05.09.2020;254;03254;Hildesheim;0;8;2.9
05.09.2020;357;03357;"Rotenburg (Wümme)";0;11;6.7
05.09.2020;360;03360;Uelzen;0;5;5.4
05.09.2020;151;03151;Gifhorn;0;22;12.5
05.09.2020;451;03451;Ammerland;0;1;0.8
05.09.2020;355;03355;Lüneburg;0;6;3.3
05.09.2020;159;03159;Göttingen;0;27;8.3
05.09.2020;256;03256;"Nienburg (Weser)";0;0;0
05.09.2020;361;03361;Verden;0;11;8
05.09.2020;457;03457;Leer;0;8;4.7
05.09.2020;403;03403;"Oldenburg (Oldb), Stadt";0;4;2.4
05.09.2020;456;03456;"Grafschaft Bentheim";0;1;0.7
05.09.2020;461;03461;Wesermarsch;0;5;5.6
05.09.2020;154;03154;Helmstedt;0;4;4.4
05.09.2020;252;03252;Hameln-Pyrmont;0;6;4
05.09.2020;455;03455;Friesland;0;5;5.1
05.09.2020;353;03353;Harburg;4;23;9
05.09.2020;251;03251;Diepholz;1;18;8.3
05.09.2020;454;03454;Emsland;5;26;8
05.09.2020;155;03155;Northeim;2;6;4.5
05.09.2020;351;03351;Celle;2;22;12.3
05.09.2020;356;03356;Osterholz;4;9;7.9
05.09.2020;157;03157;Peine;1;7;5.2
05.09.2020;458;03458;Oldenburg;2;12;9.2
05.09.2020;255;03255;Holzminden;2;2;2.8
05.09.2020;459;03459;Osnabrück;6;8;2.2
05.09.2020;257;03257;Schaumburg;7;12;7.6
05.09.2020;404;03404;"Osnabrück, Stadt";3;12;7.3
05.09.2020;101;03101;"Braunschweig, Stadt";3;15;6
05.09.2020;359;03359;Stade;7;18;8.8
05.09.2020;241;03241;"Hannover, Region";17;146;12.6
06.09.2020;356;03356;Osterholz;0;11;9.7
06.09.2020;355;03355;Lüneburg;0;6;3.3
06.09.2020;102;03102;"Salzgitter, Stadt";0;10;9.6
06.09.2020;101;03101;"Braunschweig, Stadt";0;18;7.2
06.09.2020;457;03457;Leer;0;8;4.7
06.09.2020;151;03151;Gifhorn;0;21;11.9
06.09.2020;359;03359;Stade;0;23;11.2
06.09.2020;357;03357;"Rotenburg (Wümme)";0;8;4.9
06.09.2020;155;03155;Northeim;0;7;5.3
06.09.2020;455;03455;Friesland;0;4;4.1
06.09.2020;459;03459;Osnabrück;0;14;3.9
06.09.2020;154;03154;Helmstedt;0;4;4.4
06.09.2020;404;03404;"Osnabrück, Stadt";0;15;9.1
06.09.2020;462;03462;Wittmund;0;0;0
06.09.2020;254;03254;Hildesheim;0;6;2.2
06.09.2020;451;03451;Ammerland;0;1;0.8
06.09.2020;401;03401;"Delmenhorst, Stadt";0;7;9
06.09.2020;252;03252;Hameln-Pyrmont;0;6;4
06.09.2020;256;03256;"Nienburg (Weser)";0;0;0
06.09.2020;452;03452;Aurich;0;2;1.1
06.09.2020;402;03402;"Emden, Stadt";0;0;0
06.09.2020;153;03153;Goslar;0;5;3.7
06.09.2020;158;03158;Wolfenbüttel;0;0;0
06.09.2020;361;03361;Verden;0;8;5.8
06.09.2020;352;03352;Cuxhaven;0;9;4.5
06.09.2020;405;03405;"Wilhelmshaven, Stadt";0;1;1.3
06.09.2020;403;03403;"Oldenburg (Oldb), Stadt";0;3;1.8
06.09.2020;255;03255;Holzminden;0;4;5.7
06.09.2020;456;03456;"Grafschaft Bentheim";0;1;0.7
06.09.2020;157;03157;Peine;0;4;3
06.09.2020;360;03360;Uelzen;0;5;5.4
06.09.2020;353;03353;Harburg;0;27;10.6
06.09.2020;358;03358;Heidekreis;0;3;2.1
06.09.2020;251;03251;Diepholz;0;19;8.8
06.09.2020;454;03454;Emsland;1;31;9.5
06.09.2020;241;03241;"Hannover, Region";7;141;12.2
06.09.2020;257;03257;Schaumburg;1;18;11.4
06.09.2020;461;03461;Wesermarsch;2;4;4.5
06.09.2020;103;03103;"Wolfsburg, Stadt";1;9;7.2
06.09.2020;453;03453;Cloppenburg;1;13;7.6
06.09.2020;351;03351;Celle;1;24;13.4
06.09.2020;458;03458;Oldenburg;1;13;9.9
06.09.2020;159;03159;Göttingen;11;22;6.7
06.09.2020;460;03460;Vechta;1;15;10.5
06.09.2020;354;03354;Lüchow-Dannenberg;1;2;4.1
07.09.2020;360;03360;Uelzen;0;5;5.4
07.09.2020;462;03462;Wittmund;0;0;0
07.09.2020;103;03103;"Wolfsburg, Stadt";0;10;8
07.09.2020;453;03453;Cloppenburg;0;14;8.2
07.09.2020;454;03454;Emsland;0;27;8.3
07.09.2020;402;03402;"Emden, Stadt";0;0;0
07.09.2020;158;03158;Wolfenbüttel;0;0;0
07.09.2020;456;03456;"Grafschaft Bentheim";0;1;0.7
07.09.2020;354;03354;Lüchow-Dannenberg;0;3;6.2
07.09.2020;451;03451;Ammerland;0;1;0.8
07.09.2020;358;03358;Heidekreis;0;3;2.1
07.09.2020;405;03405;"Wilhelmshaven, Stadt";0;1;1.3
07.09.2020;255;03255;Holzminden;0;4;5.7
07.09.2020;457;03457;Leer;0;8;4.7
07.09.2020;154;03154;Helmstedt;0;4;4.4
07.09.2020;256;03256;"Nienburg (Weser)";0;0;0
07.09.2020;452;03452;Aurich;0;2;1.1
07.09.2020;461;03461;Wesermarsch;1;6;6.8
07.09.2020;357;03357;"Rotenburg (Wümme)";1;8;4.9
07.09.2020;101;03101;"Braunschweig, Stadt";2;12;4.8
07.09.2020;404;03404;"Osnabrück, Stadt";6;15;9.1
07.09.2020;102;03102;"Salzgitter, Stadt";1;10;9.6
07.09.2020;254;03254;Hildesheim;5;6;2.2
07.09.2020;159;03159;Göttingen;7;29;8.9
07.09.2020;257;03257;Schaumburg;2;19;12
07.09.2020;401;03401;"Delmenhorst, Stadt";4;7;9
07.09.2020;151;03151;Gifhorn;3;19;10.8
07.09.2020;356;03356;Osterholz;1;11;9.7
07.09.2020;252;03252;Hameln-Pyrmont;1;6;4
07.09.2020;458;03458;Oldenburg;8;14;10.7
07.09.2020;361;03361;Verden;1;8;5.8
07.09.2020;153;03153;Goslar;1;5;3.7
07.09.2020;455;03455;Friesland;1;4;4.1
07.09.2020;352;03352;Cuxhaven;1;9;4.5
07.09.2020;353;03353;Harburg;8;24;9.4
07.09.2020;459;03459;Osnabrück;9;14;3.9
07.09.2020;460;03460;Vechta;4;15;10.5
07.09.2020;351;03351;Celle;1;25;14
07.09.2020;155;03155;Northeim;1;7;5.3
07.09.2020;157;03157;Peine;1;4;3
07.09.2020;403;03403;"Oldenburg (Oldb), Stadt";7;3;1.8
07.09.2020;355;03355;Lüneburg;1;6;3.3
07.09.2020;251;03251;Diepholz;2;19;8.8
07.09.2020;359;03359;Stade;1;23;11.2
07.09.2020;241;03241;"Hannover, Region";31;138;11.9
08.09.2020;357;03357;"Rotenburg (Wümme)";0;8;4.9
08.09.2020;462;03462;Wittmund;0;0;0
08.09.2020;455;03455;Friesland;0;5;5.1
08.09.2020;103;03103;"Wolfsburg, Stadt";0;10;8
08.09.2020;155;03155;Northeim;0;8;6
08.09.2020;153;03153;Goslar;0;5;3.7
08.09.2020;354;03354;Lüchow-Dannenberg;0;3;6.2
08.09.2020;251;03251;Diepholz;0;12;5.5
08.09.2020;456;03456;"Grafschaft Bentheim";0;0;0
08.09.2020;256;03256;"Nienburg (Weser)";0;0;0
08.09.2020;361;03361;Verden;0;9;6.6
08.09.2020;360;03360;Uelzen;0;4;4.3
08.09.2020;101;03101;"Braunschweig, Stadt";0;12;4.8
08.09.2020;158;03158;Wolfenbüttel;0;0;0
08.09.2020;404;03404;"Osnabrück, Stadt";0;13;7.9
08.09.2020;461;03461;Wesermarsch;0;7;7.9
08.09.2020;405;03405;"Wilhelmshaven, Stadt";0;0;0
08.09.2020;154;03154;Helmstedt;0;4;4.4
08.09.2020;458;03458;Oldenburg;0;22;16.8
08.09.2020;459;03459;Osnabrück;0;20;5.6
08.09.2020;352;03352;Cuxhaven;0;9;4.5
08.09.2020;358;03358;Heidekreis;0;2;1.4
08.09.2020;402;03402;"Emden, Stadt";0;0;0
08.09.2020;452;03452;Aurich;0;2;1.1
08.09.2020;353;03353;Harburg;2;32;12.6
08.09.2020;401;03401;"Delmenhorst, Stadt";1;10;12.9
08.09.2020;241;03241;"Hannover, Region";27;155;13.4
08.09.2020;159;03159;Göttingen;2;35;10.7
08.09.2020;451;03451;Ammerland;1;0;0
08.09.2020;403;03403;"Oldenburg (Oldb), Stadt";1;10;5.9
08.09.2020;355;03355;Lüneburg;2;3;1.6
08.09.2020;453;03453;Cloppenburg;5;12;7
08.09.2020;457;03457;Leer;2;8;4.7
08.09.2020;157;03157;Peine;2;5;3.7
08.09.2020;254;03254;Hildesheim;4;10;3.6
08.09.2020;359;03359;Stade;2;24;11.7
08.09.2020;252;03252;Hameln-Pyrmont;3;4;2.7
08.09.2020;454;03454;Emsland;1;26;8
08.09.2020;460;03460;Vechta;2;17;11.9
08.09.2020;351;03351;Celle;3;24;13.4
08.09.2020;255;03255;Holzminden;1;4;5.7
08.09.2020;356;03356;Osterholz;2;12;10.5
08.09.2020;102;03102;"Salzgitter, Stadt";2;9;8.6
08.09.2020;257;03257;Schaumburg;5;20;12.7
08.09.2020;151;03151;Gifhorn;5;20;11.3
09.09.2020;356;03356;Osterholz;0;14;12.3
09.09.2020;355;03355;Lüneburg;0;5;2.7
09.09.2020;455;03455;Friesland;0;4;4.1
09.09.2020;256;03256;"Nienburg (Weser)";0;0;0
09.09.2020;154;03154;Helmstedt;0;4;4.4
09.09.2020;402;03402;"Emden, Stadt";0;0;0
09.09.2020;405;03405;"Wilhelmshaven, Stadt";0;0;0
09.09.2020;361;03361;Verden;0;7;5.1
09.09.2020;358;03358;Heidekreis;0;0;0
09.09.2020;158;03158;Wolfenbüttel;0;0;0
09.09.2020;451;03451;Ammerland;0;1;0.8
09.09.2020;357;03357;"Rotenburg (Wümme)";0;6;3.7
09.09.2020;252;03252;Hameln-Pyrmont;0;7;4.7
09.09.2020;360;03360;Uelzen;0;1;1.1
09.09.2020;403;03403;"Oldenburg (Oldb), Stadt";0;9;5.3
09.09.2020;459;03459;Osnabrück;8;17;4.7
09.09.2020;352;03352;Cuxhaven;2;7;3.5
09.09.2020;155;03155;Northeim;2;7;5.3
09.09.2020;102;03102;"Salzgitter, Stadt";2;8;7.7
09.09.2020;254;03254;Hildesheim;1;13;4.7
09.09.2020;151;03151;Gifhorn;3;16;9.1
09.09.2020;404;03404;"Osnabrück, Stadt";2;12;7.3
09.09.2020;456;03456;"Grafschaft Bentheim";2;0;0
09.09.2020;461;03461;Wesermarsch;1;5;5.6
09.09.2020;454;03454;Emsland;3;18;5.5
09.09.2020;401;03401;"Delmenhorst, Stadt";5;11;14.2
09.09.2020;457;03457;Leer;1;8;4.7
09.09.2020;354;03354;Lüchow-Dannenberg;1;1;2.1
09.09.2020;157;03157;Peine;3;7;5.2
09.09.2020;462;03462;Wittmund;1;0;0
09.09.2020;257;03257;Schaumburg;4;22;13.9
09.09.2020;241;03241;"Hannover, Region";39;169;14.6
09.09.2020;103;03103;"Wolfsburg, Stadt";1;7;5.6
09.09.2020;153;03153;Goslar;4;3;2.2
09.09.2020;351;03351;Celle;1;26;14.5
09.09.2020;453;03453;Cloppenburg;1;11;6.4
09.09.2020;452;03452;Aurich;3;1;0.5
09.09.2020;458;03458;Oldenburg;1;21;16
09.09.2020;101;03101;"Braunschweig, Stadt";1;10;4
09.09.2020;159;03159;Göttingen;1;30;9.2
09.09.2020;353;03353;Harburg;7;28;11
09.09.2020;251;03251;Diepholz;3;11;5.1
09.09.2020;359;03359;Stade;5;26;12.7
09.09.2020;255;03255;Holzminden;1;5;7.1
09.09.2020;460;03460;Vechta;1;14;9.8
10.09.2020;158;03158;Wolfenbüttel;0;0;0
10.09.2020;155;03155;Northeim;0;6;4.5
10.09.2020;456;03456;"Grafschaft Bentheim";0;2;1.5
10.09.2020;256;03256;"Nienburg (Weser)";0;0;0
10.09.2020;458;03458;Oldenburg;0;22;16.8
10.09.2020;254;03254;Hildesheim;0;11;4
10.09.2020;461;03461;Wesermarsch;0;5;5.6
10.09.2020;151;03151;Gifhorn;0;16;9.1
10.09.2020;357;03357;"Rotenburg (Wümme)";0;4;2.4
10.09.2020;455;03455;Friesland;0;2;2
10.09.2020;352;03352;Cuxhaven;0;6;3
10.09.2020;154;03154;Helmstedt;0;0;0
10.09.2020;153;03153;Goslar;0;7;5.1
10.09.2020;356;03356;Osterholz;0;11;9.7
10.09.2020;402;03402;"Emden, Stadt";0;0;0
10.09.2020;354;03354;Lüchow-Dannenberg;0;2;4.1
10.09.2020;405;03405;"Wilhelmshaven, Stadt";0;0;0
